u,v,key,osmid,name,highway,oneway,length,lanes,ref,maxspeed,geometry
6024531277,6024531280,0,9977716,South Locust Street,primary,True,36.35,3,US 77;US 377,,"LINESTRING (-97.1324796 33.2110711, -97.1324793 33.211398)"
6024531278,8863356477,0,9973226,West Prairie Street,tertiary,False,67.507,,,,"LINESTRING (-97.1329308 33.2106972, -97.1336563 33.2107087)"
6024531278,81901408,0,9973226,West Prairie Street,tertiary,False,41.947,,,,"LINESTRING (-97.1329308 33.2106972, -97.13248 33.21069)"
6024531280,7151347247,0,9977716,South Locust Street,primary,True,42.532,3,US 77;US 377,,"LINESTRING (-97.1324793 33.211398, -97.1324789 33.2117805)"
6024806594,9183683831,0,365519044,West Hickory Street,secondary,True,12.419,2,,,"LINESTRING (-97.1456606 33.2146419, -97.1455271 33.2146414)"
6035191370,3429343102,0,640661618,West Sycamore Street,residential,True,3.824,,,,"LINESTRING (-97.1492003 33.2127242, -97.1491927 33.212758)"
6041308826,6041308829,0,521609571,Eagle Drive,tertiary,False,20.143,,,,"LINESTRING (-97.1401456 33.2065424, -97.1399291 33.206541)"
6041308826,3013639988,0,521609571,Eagle Drive,tertiary,False,14.086,,,,"LINESTRING (-97.1401456 33.2065424, -97.140297 33.2065434)"
6041308829,81818293,0,521609571,Eagle Drive,tertiary,False,29.689,,,,"LINESTRING (-97.1399291 33.206541, -97.13961 33.206539)"
6041308829,6041308826,0,521609571,Eagle Drive,tertiary,False,20.143,,,,"LINESTRING (-97.1399291 33.206541, -97.1401456 33.2065424)"
6041354005,9562937243,0,9974225,Myrtle Street,residential,False,65.168,,,,"LINESTRING (-97.1350376 33.2071728, -97.135048 33.2065868)"
6041354005,9562937241,0,9974225,Myrtle Street,residential,False,23.719,,,,"LINESTRING (-97.1350376 33.2071728, -97.1350295 33.207386)"
6041354009,81783346,0,608839542,South Elm Street,primary,True,2.39,2,US 77;US 377,,"LINESTRING (-97.1340539 33.2069981, -97.134063 33.206978)"
6041354011,81804695,0,589767597,Carroll Boulevard,secondary,True,0.48,3,,,"LINESTRING (-97.1365884 33.2071849, -97.13659 33.207189)"
6041354017,8942559906,0,589767596,Eagle Drive,tertiary,False,21.036,,,,"LINESTRING (-97.1358261 33.2065068, -97.1356 33.2065052)"
6041354017,81818305,0,589767596,Eagle Drive,tertiary,False,9.76,,,,"LINESTRING (-97.1358261 33.2065068, -97.135931 33.2065073)"
6041354018,9562937298,0,610166058,South Locust Street,residential,False,48.837,,,,"LINESTRING (-97.1325485 33.2059933, -97.1325483 33.2064325)"
6041354022,81783364,0,608839542,South Elm Street,primary,True,8.787,2,US 77;US 377,,"LINESTRING (-97.1337779 33.209269, -97.13378 33.20919)"
6041354025,81769781,0,9977716,South Locust Street,primary,True,55.78,3,US 77;US 377,,"LINESTRING (-97.1325073 33.2087184, -97.1325 33.20922)"
6041357690,81818283,0,521609571,Eagle Drive,tertiary,False,41.028,,,,"LINESTRING (-97.1429297 33.2065932, -97.142489 33.20658)"
6041357690,3013639985,0,521609571,Eagle Drive,tertiary,False,1.927,,,,"LINESTRING (-97.1429297 33.2065932, -97.1429504 33.2065938)"
6041357699,2626234225,0,521609571,Eagle Drive,tertiary,False,8.664,,,,"LINESTRING (-97.1423306 33.2065767, -97.1422375 33.2065748)"
6041357699,81818283,0,521609571,Eagle Drive,tertiary,False,14.742,,,,"LINESTRING (-97.1423306 33.2065767, -97.142489 33.20658)"
6041357700,81818279,0,521609571,Eagle Drive,tertiary,False,13.297,,,,"LINESTRING (-97.1438939 33.2066212, -97.143751 33.206619)"
6041357700,8860768053,0,521609571,Eagle Drive,tertiary,False,40.153,,,,"LINESTRING (-97.1438939 33.2066212, -97.1443254 33.2066284)"
6044016134,6044016140,0,739641945,West Oak Street,secondary,True,6.41,3,,,"LINESTRING (-97.149814 33.21569, -97.1498829 33.21569)"
6044016139,5213265687,0,1030062787,West Oak Street,secondary,True,19.423,3,,,"LINESTRING (-97.1503084 33.2156962, -97.1505171 33.2157012)"
6044016140,81797235,0,739641945,West Oak Street,secondary,True,3.079,3,,,"LINESTRING (-97.1498829 33.21569, -97.149916 33.21569)"
6044016143,6044016159,0,739641945,West Oak Street,secondary,True,6.56,3,,,"LINESTRING (-97.1501047 33.215693, -97.1501752 33.2156941)"
6044016147,6044016134,0,739641945,West Oak Street,secondary,True,5.34,3,,,"LINESTRING (-97.1497566 33.21569, -97.149814 33.21569)"
6044016151,6044016171,0,9974744,Normal Street,residential,False,18.191,,,,"LINESTRING (-97.1491593 33.2159126, -97.1491711 33.2157493)"
6044016152,81835489,0,375216841,Jagoe Street,tertiary,False,9.798,4,,,"LINESTRING (-97.1505993 33.2158997, -97.1506012 33.2158116)"
6044016159,6044016139,0,1030062787,West Oak Street,secondary,True,12.393,3,,,"LINESTRING (-97.1501752 33.2156941, -97.1503084 33.2156962)"
6044016162,8593880328,0,739641944,West Oak Street,secondary,True,30.29,2,,,"LINESTRING (-97.1486243 33.2156945, -97.1489499 33.2156933)"
6044016171,2658994887,0,9974744,Normal Street,residential,False,6.406,,,,"LINESTRING (-97.1491711 33.2157493, -97.1491589 33.2156926)"
6044016171,6044016151,0,9974744,Normal Street,residential,False,18.191,,,,"LINESTRING (-97.1491711 33.2157493, -97.1491593 33.2159126)"
6046792084,81800520,0,934262074,Maple Street,residential,False,51.775,,,,"LINESTRING (-97.1330664 33.208251, -97.13251 33.20826)"
6046792084,8863356485,0,934262074,Maple Street,residential,False,64.057,,,,"LINESTRING (-97.1330664 33.208251, -97.1337548 33.20824)"
6071396490,2631862633,0,365519036,Maple Street,unclassified,True,24.469,,,,"LINESTRING (-97.1514256 33.2082737, -97.1516886 33.2082748)"
6071396491,5059238795,0,365519034,Eagle Drive,tertiary,False,48.305,,,,"LINESTRING (-97.1523792 33.2067877, -97.15186 33.206789)"
6071396491,5055066703,0,365519034,Eagle Drive,tertiary,False,54.027,,,,"LINESTRING (-97.1523792 33.2067877, -97.1529599 33.2067863)"
6077804427,2973798715,0,521609570,West Mulberry Street,residential,False,17.545,,,,"LINESTRING (-97.1429251 33.2135614, -97.1427366 33.2135565)"
6077804427,7207355108,0,521609570,West Mulberry Street,residential,False,4.707,,,,"LINESTRING (-97.1429251 33.2135614, -97.1429753 33.2135667)"
6148153939,81798223,0,144867519,North Locust Street,primary,True,47.16,2,US 77;US 377,,"LINESTRING (-97.1324516 33.2156485, -97.1324396 33.2160725)"
6148153940,81797279,0,9974293,East Oak Street,secondary,False,11.156,2,,20 mph,"LINESTRING (-97.132338 33.215529, -97.1324579 33.2155309)"
6148153941,9038443918,0,976725760,West Oak Street,secondary,True,5.378,2,,20 mph,"LINESTRING (-97.1325773 33.2155323, -97.1326351 33.2155334)"
6148153942,81797279,0,976725757,North Locust Street,primary,True,9.428,2,US 77;US 377,,"LINESTRING (-97.1324662 33.2154464, -97.1324579 33.2155309)"
6148153943,81841310,0,976725758,South Locust Street,primary,True,12.679,2,US 77;US 377,,"LINESTRING (-97.1324717 33.2144162, -97.1324744 33.2145302)"
6148153944,81841310,0,9967740,East Hickory Street,secondary,False,11.732,2,,20 mph,"LINESTRING (-97.1323483 33.2145289, -97.1324744 33.2145302)"
6148153945,81841310,0,976535695,West Hickory Street,secondary,True,10.531,2,,20 mph,"LINESTRING (-97.1325876 33.2145303, -97.1324744 33.2145302)"
6148153946,2661953387,0,976725756,North Locust Street,primary,True,7.4,2,US 77;US 377,,"LINESTRING (-97.1324747 33.2146196, -97.1324777 33.2146861)"
6148153947,7832497613,0,9962656,South Elm Street,primary,True,41.164,2,US 77;US 377,,"LINESTRING (-97.1336977 33.2144253, -97.1336984 33.2140551)"
6148153948,81783397,0,656309450,West Hickory Street,secondary,True,11.926,2,,20 mph,"LINESTRING (-97.1338211 33.2145317, -97.1336929 33.2145323)"
6148153949,81783397,0,976725763,North Elm Street,primary,True,10.737,2,US 77;US 377,,"LINESTRING (-97.1336887 33.2146288, -97.1336929 33.2145323)"
6148153950,2661953419,0,976535694,West Hickory Street,secondary,True,9.467,2,,20 mph,"LINESTRING (-97.1335853 33.2145324, -97.1334836 33.2145354)"
6148153951,7829607418,0,656309446,West Oak Street,secondary,True,39.261,2,,20 mph,"LINESTRING (-97.1337978 33.2155561, -97.1342196 33.215568)"
6148153952,9038443920,0,976725762,North Elm Street,primary,True,5.539,2,US 77;US 377,,"LINESTRING (-97.1336647 33.2154621, -97.1336661 33.2154123)"
6148153953,81794112,0,976725761,West Oak Street,secondary,True,9.891,2,,20 mph,"LINESTRING (-97.1335584 33.2155504, -97.1336647 33.2155524)"
6148153954,81794112,0,1040402651,North Elm Street,primary,True,12.421,2,US 77;US 377,,"LINESTRING (-97.1336641 33.2156641, -97.1336647 33.2155524)"
6148156939,2665604814,0,150153958,West Highland Street,residential,False,6.066,,,,"LINESTRING (-97.1373085 33.2091294, -97.1372433 33.2091287)"
6148156939,5975980228,0,150153958,West Highland Street,residential,False,21.39,,,,"LINESTRING (-97.1373085 33.2091294, -97.1375384 33.2091318)"
6220339038,8002083873,0,603574574,Avenue A,residential,True,36.743,,,,"LINESTRING (-97.1462396 33.2137488, -97.1462335 33.2140792)"
6220339040,5060888361,0,603574574,Avenue A,residential,True,8.581,,,,"LINESTRING (-97.14623 33.2143124, -97.1462536 33.214387)"
6220339041,5060888370,0,9972812,West Mulberry Street,residential,True,4.779,,,,"LINESTRING (-97.1461074 33.2136489, -97.1461583 33.2136547)"
6220339052,2973835902,0,365519044,West Hickory Street,secondary,True,7.387,2,,,"LINESTRING (-97.1443242 33.2146357, -97.1442448 33.2146352)"
6220339054,2973895951,0,9972812,West Mulberry Street,residential,True,47.791,,,,"LINESTRING (-97.1444179 33.2136379, -97.1449316 33.2136412)"
6316752015,81870037,0,934262071,West Highland Street,residential,False,22.784,,,,"LINESTRING (-97.1368659 33.2091505, -97.136621 33.209151)"
6316752015,81804669,0,934262071,West Highland Street,residential,False,20.849,,,,"LINESTRING (-97.1368659 33.2091505, -97.13709 33.20915)"
6316752023,3037366531,0,9973226,West Prairie Street,tertiary,False,36.964,,,,"LINESTRING (-97.1367527 33.2107066, -97.13715 33.21071)"
6316752023,81901410,0,9973226,West Prairie Street,tertiary,False,105.263,,,,"LINESTRING (-97.1367527 33.2107066, -97.1356213 33.2106967)"
6456307879,7569599472,0,942213967,West Sycamore Street,unclassified,False,20.263,,,,"LINESTRING (-97.1394633 33.2125752, -97.1396811 33.2125736)"
6456307879,5975980229,0,942213967,West Sycamore Street,unclassified,False,35.427,,,,"LINESTRING (-97.1394633 33.2125752, -97.1390825 33.2125724)"
6465288427,6902376744,0,9982160,IOOF Street,residential,False,53.333,,,,"LINESTRING (-97.1402526 33.2080894, -97.1402664 33.2076099)"
6465288427,7298702164,0,9982160,IOOF Street,residential,False,40.431,,,,"LINESTRING (-97.1402526 33.2080894, -97.1402421 33.2084529)"
6465288428,81909434,0,9973983,Bernard Street,tertiary,False,52.239,,,,"LINESTRING (-97.14152 33.2080998, -97.14152 33.20763)"
6465288428,81800552,0,9973983,Bernard Street,tertiary,False,8.918,,,,"LINESTRING (-97.14152 33.2080998, -97.14152 33.20818)"
6482025389,6482025392,0,1016511722,Eagle Drive,tertiary,False,37.242,,,,"LINESTRING (-97.1451399 33.2066632, -97.1447402 33.206645)"
6482025389,3013639996,0,1016511722,Eagle Drive,tertiary,False,15.176,,,,"LINESTRING (-97.1451399 33.2066632, -97.1453028 33.2066702)"
6482025392,8860768056,0,1016511722,Eagle Drive,tertiary,False,21.654,,,,"LINESTRING (-97.1447402 33.206645, -97.1445078 33.2066344)"
6482025392,6482025389,0,1016511722,Eagle Drive,tertiary,False,37.242,,,,"LINESTRING (-97.1447402 33.206645, -97.1451399 33.2066632)"
6538585504,5075741096,0,739641952,Maple Street,unclassified,True,39.524,,,,"LINESTRING (-97.1469413 33.2082377, -97.1473661 33.2082415)"
6729436994,81797239,0,293940749,West Oak Street,secondary,True,47.112,2,,,"LINESTRING (-97.1479118 33.2156912, -97.1484182 33.2156963)"
6729436998,81797241,0,293940749,West Oak Street,secondary,True,9.898,2,,,"LINESTRING (-97.1476836 33.21569, -97.14779 33.21569)"
6729436999,7139072382,0,293940749,West Oak Street,secondary,True,7.051,2,,,"LINESTRING (-97.1470092 33.21569, -97.147085 33.21569)"
6729437006,6729437009,0,293940749,West Oak Street,secondary,True,36.913,2,,,"LINESTRING (-97.1471258 33.21569, -97.1475226 33.21569)"
6729437007,5213265704,0,365519044,West Hickory Street,secondary,True,88.302,2,,,"LINESTRING (-97.1474755 33.2146612, -97.1465264 33.2146499)"
6729437009,8310859103,0,293940749,West Oak Street,secondary,True,9.852,2,,,"LINESTRING (-97.1475226 33.21569, -97.1476285 33.21569)"
6731315146,7051097975,0,9981388,Cleveland Street,residential,False,11.287,,,,"LINESTRING (-97.1378963 33.2061244, -97.1378947 33.2062259)"
6731315154,81818307,0,9974225,Myrtle Street,residential,False,55.645,,,,"LINESTRING (-97.1350632 33.2060031, -97.1350499 33.2065034)"
6731315155,81818307,0,589767596,Eagle Drive,tertiary,False,32.191,,,,"LINESTRING (-97.1353959 33.2065038, -97.1350499 33.2065034)"
6731315155,8942559906,0,589767596,Eagle Drive,tertiary,False,18.99,,,,"LINESTRING (-97.1353959 33.2065038, -97.1356 33.2065052)"
6735376264,81901408,0,9977716,South Locust Street,primary,True,34.237,3,US 77;US 377,,"LINESTRING (-97.132478 33.2103821, -97.13248 33.21069)"
6739024584,8863339206,0,739625069,West Oak Street,secondary,True,22.924,2,,,"LINESTRING (-97.1381426 33.2156283, -97.138389 33.2156307)"
6739042286,2665604808,0,974873274,West Oak Street,secondary,True,27.333,2,,,"LINESTRING (-97.1377961 33.215625, -97.1380899 33.2156278)"
6739042290,7830831194,0,260676685,North Carroll Boulevard,secondary,True,31.24,3,,,"LINESTRING (-97.1372754 33.2159739, -97.1372813 33.215693)"
6746280003,7049335544,0,521609570,West Mulberry Street,residential,False,113.895,,,,"LINESTRING (-97.1402914 33.2135495, -97.1390672 33.2135376)"
6746280003,1549933100,0,521609570,West Mulberry Street,residential,False,105.931,,,,"LINESTRING (-97.1402914 33.2135495, -97.14143 33.2135606)"
6749104430,81783366,0,608839542,South Elm Street,primary,True,37.708,2,US 77;US 377,,"LINESTRING (-97.133736 33.2110491, -97.13374 33.21071)"
6749104434,6024531274,0,9973226,West Prairie Street,tertiary,False,17.566,,,,"LINESTRING (-97.1344629 33.2107219, -97.1346496 33.2106983)"
6749104434,81783366,0,9973226,West Prairie Street,tertiary,False,67.266,,,,"LINESTRING (-97.1344629 33.2107219, -97.13374 33.21071)"
6749108434,6220339052,0,365519044,West Hickory Street,secondary,True,48.795,2,,,"LINESTRING (-97.1448487 33.2146386, -97.1443242 33.2146357)"
6749108438,5048578937,0,512632091,South Welch Street,unclassified,False,23.53,,,30 mph,"LINESTRING (-97.1442554 33.2142232, -97.1442636 33.2140117)"
6749108438,7830824149,0,512632091,South Welch Street,unclassified,False,37.737,,,30 mph,"LINESTRING (-97.1442554 33.2142232, -97.1442467 33.2145625)"
6749443187,8863362516,0,608839542,South Elm Street,primary,True,35.271,2,US 77;US 377,,"LINESTRING (-97.13371 33.2129233, -97.13371 33.2126061)"
6749443189,8863356488,0,9982426,West Sycamore Street,tertiary,False,36.435,,,,"LINESTRING (-97.1332207 33.2125126, -97.1336123 33.2125177)"
6749443189,8944753222,0,9982426,West Sycamore Street,tertiary,False,57.537,,,,"LINESTRING (-97.1332207 33.2125126, -97.1326023 33.2125046)"
6749443190,7832497603,0,521609568,West Mulberry Street,residential,False,5.275,,,,"LINESTRING (-97.1328339 33.2135002, -97.1327772 33.2135002)"
6749443190,81783385,0,521609568,West Mulberry Street,residential,False,80.573,,,,"LINESTRING (-97.1328339 33.2135002, -97.1337 33.2135)"
6749516028,9562937144,0,9973983,Bernard Street,tertiary,False,37.806,,,,"LINESTRING (-97.14153 33.2061298, -97.14153 33.2064698)"
6749516034,3013639988,0,521609571,Eagle Drive,tertiary,False,50.594,,,,"LINESTRING (-97.1408408 33.2065461, -97.140297 33.2065434)"
6749516034,81818287,0,521609571,Eagle Drive,tertiary,False,17.324,,,,"LINESTRING (-97.1408408 33.2065461, -97.141027 33.206547)"
6749516035,9532548563,0,256877979,West Prairie Street,unclassified,False,8.227,,,,"LINESTRING (-97.1419272 33.2103869, -97.1418388 33.210385)"
6749516035,9532548564,0,256877979,West Prairie Street,unclassified,False,16.449,,,,"LINESTRING (-97.1419272 33.2103869, -97.142104 33.2103887)"
6749516039,5060938379,0,256877974,West Chestnut Street,residential,False,37.353,,,,"LINESTRING (-97.1418615 33.2112415, -97.14146 33.211239)"
6749516039,8594052000,0,256877974,West Chestnut Street,residential,False,43.633,,,,"LINESTRING (-97.1418615 33.2112415, -97.1423305 33.2112444)"
6902376744,6902376746,0,9982160,IOOF Street,residential,False,18.252,,,,"LINESTRING (-97.1402664 33.2076099, -97.1402711 33.2074458)"
6902376744,6465288427,0,9982160,IOOF Street,residential,False,53.333,,,,"LINESTRING (-97.1402664 33.2076099, -97.1402526 33.2080894)"
6902376746,6902376748,0,9982160,IOOF Street,residential,False,11.523,,,,"LINESTRING (-97.1402711 33.2074458, -97.1402741 33.2073422)"
6902376746,6902376744,0,9982160,IOOF Street,residential,False,18.252,,,,"LINESTRING (-97.1402711 33.2074458, -97.1402664 33.2076099)"
6902376748,6902376750,0,9982160,IOOF Street,residential,False,16.284,,,,"LINESTRING (-97.1402741 33.2073422, -97.1402783 33.2071958)"
6902376748,6902376746,0,9982160,IOOF Street,residential,False,11.523,,,,"LINESTRING (-97.1402741 33.2073422, -97.1402711 33.2074458)"
6902376750,6902376752,0,9982160,IOOF Street,residential,False,17.063,,,,"LINESTRING (-97.1402783 33.2071958, -97.1402829 33.2070424)"
6902376750,6902376748,0,9982160,IOOF Street,residential,False,16.284,,,,"LINESTRING (-97.1402783 33.2071958, -97.1402741 33.2073422)"
6902376752,6902376754,0,9982160,IOOF Street,residential,False,15.093,,,,"LINESTRING (-97.1402829 33.2070424, -97.1402866 33.2069067)"
6902376752,6902376750,0,9982160,IOOF Street,residential,False,17.063,,,,"LINESTRING (-97.1402829 33.2070424, -97.1402783 33.2071958)"
6902376754,6902376756,0,9982160,IOOF Street,residential,False,21.734,,,,"LINESTRING (-97.1402866 33.2069067, -97.1402922 33.2067113)"
6902376754,6902376752,0,9982160,IOOF Street,residential,False,15.093,,,,"LINESTRING (-97.1402866 33.2069067, -97.1402829 33.2070424)"
6902376756,3013639988,0,9982160,IOOF Street,residential,False,18.675,,,,"LINESTRING (-97.1402922 33.2067113, -97.140297 33.2065434)"
6902376756,6902376754,0,9982160,IOOF Street,residential,False,21.734,,,,"LINESTRING (-97.1402922 33.2067113, -97.1402866 33.2069067)"
6925216268,4357603983,0,739641941,South Welch Street,unclassified,False,11.309,,,30 mph,"LINESTRING (-97.1443741 33.2103188, -97.1443743 33.2104205)"
6925216268,9532540520,0,739641941,South Welch Street,unclassified,False,99.375,,,30 mph,"LINESTRING (-97.1443741 33.2103188, -97.1443723 33.2094251)"
6925216269,5060969333,0,256877979,West Prairie Street,unclassified,False,54.562,,,,"LINESTRING (-97.1442364 33.2104186, -97.14365 33.2104106)"
6925216269,4357603983,0,256877979,West Prairie Street,unclassified,False,12.831,,,,"LINESTRING (-97.1442364 33.2104186, -97.1443743 33.2104205)"
7008588722,8860768055,0,521609561,South Welch Street,unclassified,False,71.185,,,30 mph,"LINESTRING (-97.144418 33.2059233, -97.1444061 33.2065634)"
7049335544,7588520699,0,521609570,West Mulberry Street,residential,False,97.865,,,,"LINESTRING (-97.1390672 33.2135376, -97.1380153 33.2135273)"
