osmid,y,x,ref,highway,street_count,geometry
2665604962,33.2114182,-97.1550833,,,2,POINT (-97.1550833 33.2114182)
2665604967,33.2113429,-97.1550844,,,2,POINT (-97.1550844 33.2113429)
2665604976,33.2108358,-97.1563596,,,2,POINT (-97.1563596 33.2108358)
2723844066,33.2186689,-97.1269637,,,3,POINT (-97.1269637 33.2186689)
2723844069,33.2186119,-97.1270844,,,2,POINT (-97.1270844 33.2186119)
2723844071,33.2186102,-97.1271902,,,2,POINT (-97.1271902 33.2186102)
2723844073,33.2186369,-97.1272641,,,2,POINT (-97.1272641 33.2186369)
2723844074,33.2186787,-97.127318,,,2,POINT (-97.127318 33.2186787)
2723844076,33.2187455,-97.1273866,,,4,POINT (-97.1273866 33.2187455)
2723844078,33.2179288,-97.1276155,,,3,POINT (-97.1276155 33.2179288)
2724706055,33.2098,-97.1614551,,,3,POINT (-97.1614551 33.2098)
2724706056,33.2096879,-97.1615246,,,2,POINT (-97.1615246 33.2096879)
2724706057,33.2096453,-97.1615959,,,2,POINT (-97.1615959 33.2096453)
2724706058,33.2096546,-97.1618248,,,3,POINT (-97.1618248 33.2096546)
2772789684,33.2096344,-97.161652,,,2,POINT (-97.161652 33.2096344)
2772789685,33.2097323,-97.1614883,,,2,POINT (-97.1614883 33.2097323)
2968033410,33.223955,-97.1474136,,,2,POINT (-97.1474136 33.223955)
2968033411,33.2219889,-97.1433758,,,2,POINT (-97.1433758 33.2219889)
2968033413,33.2195953,-97.1390745,,,2,POINT (-97.1390745 33.2195953)
2968033414,33.2196157,-97.1403047,,,2,POINT (-97.1403047 33.2196157)
2968033415,33.2194318,-97.1390779,,,2,POINT (-97.1390779 33.2194318)
2968033418,33.2195356,-97.1403074,,,2,POINT (-97.1403074 33.2195356)
2968033419,33.2195143,-97.139075,,,2,POINT (-97.139075 33.2195143)
2968033425,33.2167896,-97.1403948,,,2,POINT (-97.1403948 33.2167896)
2968033428,33.2166594,-97.140396,,,2,POINT (-97.140396 33.2166594)
2968033429,33.2167513,-97.1403952,,,2,POINT (-97.1403952 33.2167513)
2968033430,33.2167464,-97.139155,,,2,POINT (-97.139155 33.2167464)
2968033432,33.219376,-97.1412378,,,2,POINT (-97.1412378 33.219376)
2968033534,33.218408,-97.1404082,,,2,POINT (-97.1404082 33.218408)
2968033625,33.2185294,-97.1405143,,,2,POINT (-97.1405143 33.2185294)
2968033631,33.2185941,-97.1405708,,,2,POINT (-97.1405708 33.2185941)
2968034182,33.2072208,-97.1274605,,,2,POINT (-97.1274605 33.2072208)
2968185360,33.2091401,-97.139514,,,2,POINT (-97.139514 33.2091401)
2968200597,33.2240131,-97.149817,,,2,POINT (-97.149817 33.2240131)
2969171836,33.2248812,-97.1473815,,,2,POINT (-97.1473815 33.2248812)
2969171846,33.2243213,-97.1498087,,,2,POINT (-97.1498087 33.2243213)
2969171867,33.2258732,-97.1480879,,,2,POINT (-97.1480879 33.2258732)
2969171873,33.2241082,-97.1474083,,,3,POINT (-97.1474083 33.2241082)
2969171884,33.2240522,-97.1472046,,,2,POINT (-97.1472046 33.2240522)
2969171885,33.2240701,-97.1472744,,,2,POINT (-97.1472744 33.2240701)
2969237870,33.2189028,-97.1577838,,,2,POINT (-97.1577838 33.2189028)
2969237872,33.2197764,-97.1586809,,,2,POINT (-97.1586809 33.2197764)
2969237873,33.2203536,-97.1586776,,,2,POINT (-97.1586776 33.2203536)
2969237874,33.219859,-97.15868,,,2,POINT (-97.15868 33.219859)
2969798153,33.2207368,-97.1612986,,,2,POINT (-97.1612986 33.2207368)
2969798159,33.225968,-97.1432427,,,2,POINT (-97.1432427 33.225968)
2970454608,33.2101811,-97.1551016,,,2,POINT (-97.1551016 33.2101811)
2970454619,33.2085399,-97.1551165,,,2,POINT (-97.1551165 33.2085399)
2970457855,33.2081063,-97.1551785,,,2,POINT (-97.1551785 33.2081063)
2970522581,33.2137077,-97.1526717,,,2,POINT (-97.1526717 33.2137077)
2970522585,33.2126746,-97.1522895,,,2,POINT (-97.1522895 33.2126746)
2970522586,33.2115644,-97.1520695,,,2,POINT (-97.1520695 33.2115644)
2970522590,33.2126744,-97.1522238,,,2,POINT (-97.1522238 33.2126744)
2970522611,33.2115682,-97.1506568,,,3,POINT (-97.1506568 33.2115682)
2970522615,33.2067179,-97.1533487,,,2,POINT (-97.1533487 33.2067179)
2970522627,33.2071154,-97.1546564,,,2,POINT (-97.1546564 33.2071154)
2971799972,33.2115645,-97.1520416,,,2,POINT (-97.1520416 33.2115645)
2971977355,33.2093745,-97.1520701,,,2,POINT (-97.1520701 33.2093745)
2971977358,33.2093717,-97.1516007,,,2,POINT (-97.1516007 33.2093717)
2971977395,33.2082784,-97.1525653,,,2,POINT (-97.1525653 33.2082784)
2971977397,33.2087383,-97.1529502,,,2,POINT (-97.1529502 33.2087383)
2971977404,33.2085112,-97.1529553,,,2,POINT (-97.1529553 33.2085112)
2972415293,33.2093535,-97.1500204,,,2,POINT (-97.1500204 33.2093535)
2972415301,33.2093492,-97.1488782,,,2,POINT (-97.1488782 33.2093492)
2972415307,33.2069226,-97.1506833,,,2,POINT (-97.1506833 33.2069226)
2972415312,33.207108,-97.1506808,,,2,POINT (-97.1506808 33.207108)
2972415314,33.2074044,-97.1485523,,,2,POINT (-97.1485523 33.2074044)
2972415324,33.2070107,-97.148558,,,2,POINT (-97.148558 33.2070107)
2973798715,33.2135565,-97.1427366,,,2,POINT (-97.1427366 33.2135565)
2973798720,33.2124184,-97.1550739,,,2,POINT (-97.1550739 33.2124184)
2973807939,33.2146611,-97.1493094,,,2,POINT (-97.1493094 33.2146611)
2973807990,33.2076245,-97.1588928,,,2,POINT (-97.1588928 33.2076245)
2973835876,33.21363,-97.1438633,,,2,POINT (-97.1438633 33.21363)
2973835881,33.2126136,-97.1439088,,,2,POINT (-97.1439088 33.2126136)
2973835897,33.212608,-97.1433224,,,2,POINT (-97.1433224 33.212608)
2973835901,33.2146399,-97.1450855,,,2,POINT (-97.1450855 33.2146399)
2973835902,33.2146352,-97.1442448,,traffic_signals,4,POINT (-97.1442448 33.2146352)
2973835905,33.21568,-97.1442273,,,3,POINT (-97.1442273 33.21568)
2973835907,33.2168993,-97.143496,,,2,POINT (-97.143496 33.2168993)
2973835908,33.217108,-97.1434943,,,2,POINT (-97.1434943 33.217108)
2973835909,33.2173116,-97.1444327,,,2,POINT (-97.1444327 33.2173116)
2973835911,33.2169105,-97.14478,,,2,POINT (-97.14478 33.2169105)
2973835915,33.21568,-97.1442758,,,2,POINT (-97.1442758 33.21568)
2973835918,33.2173168,-97.1441551,,,2,POINT (-97.1441551 33.2173168)
2973835922,33.2168247,-97.1434966,,,2,POINT (-97.1434966 33.2168247)
2973885241,33.2139891,-97.1528846,,,2,POINT (-97.1528846 33.2139891)
2973885256,33.2135343,-97.1550648,,,2,POINT (-97.1550648 33.2135343)
2973885270,33.2126431,-97.1579834,,,2,POINT (-97.1579834 33.2126431)
2973885271,33.2108361,-97.158,,,3,POINT (-97.158 33.2108361)
2973885345,33.2063923,-97.1518638,,,2,POINT (-97.1518638 33.2063923)
2973885368,33.2071211,-97.1507886,,,2,POINT (-97.1507886 33.2071211)
2973885379,33.2068801,-97.1485599,,,2,POINT (-97.1485599 33.2068801)
2973885382,33.2081388,-97.1485416,,,2,POINT (-97.1485416 33.2081388)
2973885406,33.20707,-97.1460172,,,2,POINT (-97.1460172 33.20707)
2973885407,33.206941,-97.1460182,,,2,POINT (-97.1460182 33.206941)
2973885416,33.2078356,-97.146019,,,2,POINT (-97.146019 33.2078356)
2973885430,33.2082263,-97.1452062,,,2,POINT (-97.1452062 33.2082263)
2973885435,33.2079037,-97.1452847,,,2,POINT (-97.1452847 33.2079037)
2973885440,33.2093232,-97.1443721,,traffic_signals,4,POINT (-97.1443721 33.2093232)
2973885446,33.2081872,-97.1423016,,,2,POINT (-97.1423016 33.2081872)
2973895699,33.2093181,-97.1439298,,,2,POINT (-97.1439298 33.2093181)
2973895704,33.2104083,-97.1434853,,,2,POINT (-97.1434853 33.2104083)
2973895705,33.2093131,-97.1434956,,,2,POINT (-97.1434956 33.2093131)
2973895706,33.2103971,-97.1426959,,,2,POINT (-97.1426959 33.2103971)
2973895707,33.2093039,-97.1426987,,,2,POINT (-97.1426987 33.2093039)
2973895879,33.2136747,-97.1491777,,,3,POINT (-97.1491777 33.2136747)
2973895918,33.2125966,-97.1421314,,,2,POINT (-97.1421314 33.2125966)
2973895920,33.211912,-97.141446,,,2,POINT (-97.141446 33.211912)
2973895921,33.2125932,-97.1417747,,,2,POINT (-97.1417747 33.2125932)
2973895926,33.2115351,-97.1414502,,,2,POINT (-97.1414502 33.2115351)
2973895933,33.2131058,-97.1414346,,,2,POINT (-97.1414346 33.2131058)
2973895936,33.212597,-97.1421689,,,2,POINT (-97.1421689 33.212597)
2973895951,33.2136412,-97.1449316,,,2,POINT (-97.1449316 33.2136412)
2973897462,33.213642,-97.1450568,,,2,POINT (-97.1450568 33.213642)
2973897469,33.2136414,-97.1449522,,,2,POINT (-97.1449522 33.2136414)
2973936821,33.2150344,-97.1620041,,,2,POINT (-97.1620041 33.2150344)
2973936823,33.2149041,-97.1617954,,,3,POINT (-97.1617954 33.2149041)
2973936831,33.2147467,-97.1615244,,,2,POINT (-97.1615244 33.2147467)
2973937136,33.2147389,-97.161389,,traffic_signals,4,POINT (-97.161389 33.2147389)
2973937144,33.2154958,-97.1624829,,,2,POINT (-97.1624829 33.2154958)
2973937146,33.2166905,-97.1614804,,,2,POINT (-97.1614804 33.2166905)
2973937210,33.2168801,-97.1615219,,,2,POINT (-97.1615219 33.2168801)
2973937275,33.2128151,-97.1607806,,,2,POINT (-97.1607806 33.2128151)
2973937277,33.2128166,-97.1605687,,,2,POINT (-97.1605687 33.2128166)
2973937278,33.2118292,-97.1605806,,,2,POINT (-97.1605806 33.2118292)
2973937280,33.2108365,-97.1609108,,,2,POINT (-97.1609108 33.2108365)
2973950032,33.2104472,-97.1414784,,,2,POINT (-97.1414784 33.2104472)
2973965948,33.2233589,-97.1299823,,,2,POINT (-97.1299823 33.2233589)
2973965974,33.2242525,-97.1277692,,,2,POINT (-97.1277692 33.2242525)
2973965975,33.2241226,-97.1280602,,,2,POINT (-97.1280602 33.2241226)
2973966233,33.2246344,-97.1273439,,,2,POINT (-97.1273439 33.2246344)
2973966234,33.2246378,-97.1272648,,,2,POINT (-97.1272648 33.2246378)
2975179352,33.2153416,-97.1324687,,,2,POINT (-97.1324687 33.2153416)
2975179353,33.2153985,-97.132467,,,2,POINT (-97.132467 33.2153985)
2981060141,33.2165557,-97.1310356,,,2,POINT (-97.1310356 33.2165557)
2981060148,33.2165711,-97.1312883,,,2,POINT (-97.1312883 33.2165711)
2991556852,33.2230479,-97.1279976,,,2,POINT (-97.1279976 33.2230479)
2991556855,33.2224893,-97.1280066,,,2,POINT (-97.1280066 33.2224893)
2991556868,33.2226171,-97.1280046,,,2,POINT (-97.1280046 33.2226171)
2991556870,33.222303,-97.1296241,,,2,POINT (-97.1296241 33.222303)
2991556914,33.2244455,-97.129975,,,2,POINT (-97.129975 33.2244455)
2991585979,33.2255548,-97.1304575,,,2,POINT (-97.1304575 33.2255548)
2991585982,33.2255519,-97.1301552,,,2,POINT (-97.1301552 33.2255519)
2991585985,33.2255534,-97.1303268,,,2,POINT (-97.1303268 33.2255534)
2991585986,33.2245654,-97.1270263,,,2,POINT (-97.1270263 33.2245654)
2991585988,33.2244207,-97.1261722,,,2,POINT (-97.1261722 33.2244207)
2991585992,33.2242973,-97.1261739,,,2,POINT (-97.1261739 33.2242973)
2991585997,33.2245658,-97.1270519,,,2,POINT (-97.1270519 33.2245658)
2991601590,33.2136748,-97.1491988,,,2,POINT (-97.1491988 33.2136748)
2991601591,33.2136722,-97.1486,,,2,POINT (-97.1486 33.2136722)
2996260102,33.20932,-97.1450155,,,2,POINT (-97.1450155 33.20932)
2996260113,33.2082248,-97.1450369,,,2,POINT (-97.1450369 33.2082248)
2996260115,33.2088509,-97.1452685,,,2,POINT (-97.1452685 33.2088509)
2996260129,33.2093136,-97.1437655,,,2,POINT (-97.1437655 33.2093136)
2996260130,33.2093059,-97.1428723,,,2,POINT (-97.1428723 33.2093059)
2996261537,33.2082099,-97.1437628,,,2,POINT (-97.1437628 33.2082099)
2996261538,33.2081967,-97.1428698,,,2,POINT (-97.1428698 33.2081967)
2996261539,33.2074911,-97.1443944,,,2,POINT (-97.1443944 33.2074911)
2996261541,33.2081886,-97.142328,,,2,POINT (-97.142328 33.2081886)
2996287343,33.2115187,-97.1535421,,,2,POINT (-97.1535421 33.2115187)
3009727634,33.2145686,-97.1367819,,,2,POINT (-97.1367819 33.2145686)
3013639978,33.2081829,-97.1419822,,,2,POINT (-97.1419822 33.2081829)
3013639985,33.2065938,-97.1429504,,,2,POINT (-97.1429504 33.2065938)
3013639987,33.2075885,-97.1460122,,,2,POINT (-97.1460122 33.2075885)
3013639988,33.2065434,-97.140297,,,3,POINT (-97.140297 33.2065434)
3013639992,33.2078174,-97.1452859,,,2,POINT (-97.1452859 33.2078174)
3013639994,33.2070118,-97.1452978,,,2,POINT (-97.1452978 33.2070118)
3013639995,33.2070184,-97.1460177,,,2,POINT (-97.1460177 33.2070184)
3013639996,33.2066702,-97.1453028,,,3,POINT (-97.1453028 33.2066702)
3013713937,33.206519,-97.13789,,,3,POINT (-97.13789 33.206519)
3015339735,33.2063837,-97.1507379,,,2,POINT (-97.1507379 33.2063837)
3015339737,33.2064641,-97.1494252,,,2,POINT (-97.1494252 33.2064641)
3017165438,33.2140977,-97.1550624,,,2,POINT (-97.1550624 33.2140977)
3017165439,33.2141418,-97.1550599,,,2,POINT (-97.1550599 33.2141418)
3037255517,33.2222822,-97.1221837,,,2,POINT (-97.1221837 33.2222822)
3037255519,33.2204001,-97.1221649,,,2,POINT (-97.1221649 33.2204001)
3037260965,33.2100298,-97.1215332,,,3,POINT (-97.1215332 33.2100298)
3037260966,33.2090895,-97.1242148,,,2,POINT (-97.1242148 33.2090895)
3037260967,33.2089992,-97.1241999,,,2,POINT (-97.1241999 33.2089992)
3037260969,33.2081654,-97.1241755,,,4,POINT (-97.1241755 33.2081654)
3037260970,33.2081483,-97.1215849,,,3,POINT (-97.1215849 33.2081483)
3037260971,33.2123773,-97.1201836,,,2,POINT (-97.1201836 33.2123773)
3037260972,33.212387,-97.1214934,,,3,POINT (-97.1214934 33.212387)
3037260973,33.2105434,-97.1215103,,,3,POINT (-97.1215103 33.2105434)
3037284172,33.2184073,-97.1274458,,,2,POINT (-97.1274458 33.2184073)
3037284173,33.2181425,-97.1275289,,,2,POINT (-97.1275289 33.2181425)
3037310658,33.20656,-97.14153,,traffic_signals,4,POINT (-97.14153 33.20656)
3037366531,33.21071,-97.13715,,,4,POINT (-97.13715 33.21071)
3037366933,33.2125595,-97.1371689,,,4,POINT (-97.1371689 33.2125595)
3037366934,33.2125263,-97.1345103,,,2,POINT (-97.1345103 33.2125263)
3037366935,33.2117895,-97.1372954,,,2,POINT (-97.1372954 33.2117895)
3037366936,33.21352,-97.1372671,,traffic_signals,4,POINT (-97.1372671 33.21352)
3037366941,33.20827,-97.13682,,,4,POINT (-97.13682 33.20827)
3037366942,33.20826,-97.13628,,,3,POINT (-97.13628 33.20826)
3037366943,33.207396,-97.1362804,,,2,POINT (-97.1362804 33.207396)
3037626694,33.2204712,-97.1317552,,,2,POINT (-97.1317552 33.2204712)
3037626700,33.2200855,-97.1273503,,,2,POINT (-97.1273503 33.2200855)
3037626703,33.222253,-97.1226918,,,2,POINT (-97.1226918 33.222253)
3037626704,33.2222934,-97.1225872,,,2,POINT (-97.1225872 33.2222934)
3037626705,33.2221688,-97.1227537,,,2,POINT (-97.1227537 33.2221688)
3037626706,33.2215193,-97.1227537,,,2,POINT (-97.1227537 33.2215193)
3040262553,33.2183717,-97.1308486,,,2,POINT (-97.1308486 33.2183717)
3040262558,33.2180645,-97.1343764,,,2,POINT (-97.1343764 33.2180645)
3040262560,33.2173581,-97.135137,,,2,POINT (-97.135137 33.2173581)
3040262574,33.2177325,-97.1336446,,,2,POINT (-97.1336446 33.2177325)
3040262576,33.2172658,-97.133651,,,2,POINT (-97.133651 33.2172658)
3040297302,33.22574,-97.14519,,,2,POINT (-97.14519 33.22574)
3040297304,33.2257606,-97.1457936,,,2,POINT (-97.1457936 33.2257606)
3040297305,33.22578,-97.14721,,,2,POINT (-97.14721 33.22578)
3040297306,33.225769,-97.146499,,,2,POINT (-97.146499 33.225769)
3040297307,33.225589,-97.14471,,,2,POINT (-97.14471 33.225589)
3040297308,33.2255952,-97.1447293,,,2,POINT (-97.1447293 33.2255952)
3040297309,33.22576,-97.1456702,,,2,POINT (-97.1456702 33.22576)
3040297320,33.22576,-97.1456193,,,2,POINT (-97.1456193 33.22576)
3040297331,33.2240364,-97.1461396,,,2,POINT (-97.1461396 33.2240364)
3049583888,33.2147849,-97.1616296,,,2,POINT (-97.1616296 33.2147849)
3108263665,33.224028,-97.1256245,,,2,POINT (-97.1256245 33.224028)
3108263667,33.2236239,-97.124721,,,2,POINT (-97.124721 33.2236239)
3108263668,33.2231729,-97.1265825,,,2,POINT (-97.1265825 33.2231729)
3108263672,33.2228473,-97.1273152,,,2,POINT (-97.1273152 33.2228473)
3108263673,33.225526,-97.1261571,,,2,POINT (-97.1261571 33.225526)
3108263688,33.2251339,-97.1261625,,,2,POINT (-97.1261625 33.2251339)
3108263694,33.2251563,-97.1261622,,,2,POINT (-97.1261622 33.2251563)
3108263698,33.2250912,-97.126163,,,2,POINT (-97.126163 33.2250912)
3108263700,33.2250051,-97.1261642,,,2,POINT (-97.1261642 33.2250051)
3108263701,33.2245655,-97.1266555,,,2,POINT (-97.1266555 33.2245655)
3108263711,33.225221,-97.1311017,,,2,POINT (-97.1311017 33.225221)
3108263712,33.225554,-97.1303987,,,2,POINT (-97.1303987 33.225554)
3108263717,33.2253107,-97.1311012,,,2,POINT (-97.1311012 33.2253107)
3108263721,33.2250436,-97.1299643,,,2,POINT (-97.1299643 33.2250436)
3108266230,33.2235371,-97.1308118,,,2,POINT (-97.1308118 33.2235371)
3108266232,33.2235356,-97.1306537,,,2,POINT (-97.1306537 33.2235356)
3108266235,33.2235315,-97.1302327,,,2,POINT (-97.1302327 33.2235315)
3108266243,33.2246475,-97.1311229,,,2,POINT (-97.1311229 33.2246475)
3108266244,33.2246309,-97.1299702,,,2,POINT (-97.1299702 33.2246309)
3301644346,33.2059183,-97.131785,,,2,POINT (-97.131785 33.2059183)
3301644347,33.206058,-97.1318187,,,2,POINT (-97.1318187 33.206058)
3301644348,33.2061701,-97.1318186,,,2,POINT (-97.1318186 33.2061701)
3301644349,33.2062917,-97.1318228,,,2,POINT (-97.1318228 33.2062917)
3301644350,33.2063444,-97.1318073,,,2,POINT (-97.1318073 33.2063444)
3301644351,33.2064189,-97.1317939,,,3,POINT (-97.1317939 33.2064189)
3301644352,33.2065414,-97.1317314,,,2,POINT (-97.1317314 33.2065414)
3301644353,33.2066698,-97.1316505,,,2,POINT (-97.1316505 33.2066698)
3429340771,33.2079954,-97.1550724,,crossing,2,POINT (-97.1550724 33.2079954)
3429340772,33.2079961,-97.1551881,,crossing,2,POINT (-97.1551881 33.2079961)
3429340775,33.208271,-97.150854,,crossing,2,POINT (-97.150854 33.208271)
3429340781,33.2093613,-97.1508417,,crossing,2,POINT (-97.1508417 33.2093613)
3429340782,33.2094414,-97.1506845,,crossing,2,POINT (-97.1506845 33.2094414)
3429340783,33.2094495,-97.1507787,,crossing,2,POINT (-97.1507787 33.2094495)
3429343093,33.2105176,-97.1443745,,crossing,2,POINT (-97.1443745 33.2105176)
3429343101,33.2126788,-97.1528017,,crossing,2,POINT (-97.1528017 33.2126788)
3429343102,33.212758,-97.1491927,,,2,POINT (-97.1491927 33.212758)
3429343107,33.2136104,-97.1491789,,crossing,2,POINT (-97.1491789 33.2136104)
3429343110,33.2137086,-97.1527804,,crossing,2,POINT (-97.1527804 33.2137086)
3429343115,33.2146105,-97.1506407,,crossing,2,POINT (-97.1506407 33.2146105)
3429343116,33.2146111,-97.1507136,,crossing,2,POINT (-97.1507136 33.2146111)
3476668856,33.2163534,-97.1263249,,,2,POINT (-97.1263249 33.2163534)
3476668873,33.2210782,-97.1247356,,,2,POINT (-97.1247356 33.2210782)
3476668883,33.2247877,-97.1191597,,,2,POINT (-97.1191597 33.2247877)
3629502649,33.2155145,-97.1267103,,,1,POINT (-97.1267103 33.2155145)
3637880655,33.2232695,-97.1402032,,,3,POINT (-97.1402032 33.2232695)
3637880656,33.2232886,-97.140782,,,1,POINT (-97.140782 33.2232886)
3685552410,33.2144309,-97.1253307,,,2,POINT (-97.1253307 33.2144309)
3695224164,33.2067907,-97.1517212,,,2,POINT (-97.1517212 33.2067907)
3695224166,33.2082638,-97.1500214,,,2,POINT (-97.1500214 33.2082638)
3695224172,33.2136936,-97.1514931,,,2,POINT (-97.1514931 33.2136936)
3695224173,33.2139764,-97.1484418,,bus_stop,2,POINT (-97.1484418 33.2139764)
3695261542,33.2134745,-97.1550651,,,2,POINT (-97.1550651 33.2134745)
3695271638,33.2137918,-97.1602134,,,2,POINT (-97.1602134 33.2137918)
3695281124,33.2131324,-97.1614205,,,2,POINT (-97.1614205 33.2131324)
3695311444,33.2157606,-97.1574252,,,2,POINT (-97.1574252 33.2157606)
3703706660,33.2135152,-97.1352826,,,2,POINT (-97.1352826 33.2135152)
3729137287,33.210594,-97.126328,,crossing,2,POINT (-97.126328 33.210594)
3763123802,33.2071518,-97.1548625,,crossing,2,POINT (-97.1548625 33.2071518)
3763123803,33.2072236,-97.1547716,,crossing,2,POINT (-97.1547716 33.2072236)
3763123809,33.2064905,-97.1537947,,crossing,2,POINT (-97.1537947 33.2064905)
3763123810,33.2065708,-97.1537292,,crossing,2,POINT (-97.1537292 33.2065708)
3786018923,33.215789,-97.1604534,,,2,POINT (-97.1604534 33.215789)
3786018924,33.216308,-97.1505904,,,2,POINT (-97.1505904 33.216308)
3786149765,33.2200872,-97.1550118,,,2,POINT (-97.1550118 33.2200872)
3786149766,33.2200913,-97.1552094,,,2,POINT (-97.1552094 33.2200913)
3804396380,33.218934,-97.1586326,,,2,POINT (-97.1586326 33.218934)
3969095040,33.2096391,-97.1414936,,,2,POINT (-97.1414936 33.2096391)
3969104764,33.2092956,-97.1419883,,,2,POINT (-97.1419883 33.2092956)
4215688473,33.2155778,-97.1259593,,,2,POINT (-97.1259593 33.2155778)
4357603983,33.2104205,-97.1443743,,traffic_signals,3,POINT (-97.1443743 33.2104205)
4509021224,33.2174005,-97.137258,,,3,POINT (-97.137258 33.2174005)
4509021225,33.2172333,-97.1372111,,,2,POINT (-97.1372111 33.2172333)
4509021226,33.2171255,-97.1371822,,,2,POINT (-97.1371822 33.2171255)
4589931155,33.2245111,-97.1342966,,,2,POINT (-97.1342966 33.2245111)
4589931156,33.226,-97.1342524,,,2,POINT (-97.1342524 33.226)
4589931157,33.226,-97.1342725,,,2,POINT (-97.1342725 33.226)
4591363194,33.216615,-97.1330413,,,2,POINT (-97.1330413 33.216615)
4591363195,33.2180829,-97.1330174,,,2,POINT (-97.1330174 33.2180829)
4598701998,33.2230244,-97.1343166,,,2,POINT (-97.1343166 33.2230244)
4602309824,33.2167192,-97.1539677,,,2,POINT (-97.1539677 33.2167192)
4605841826,33.221358,-97.1410184,,,2,POINT (-97.1410184 33.221358)
4619141360,33.221126,-97.1268743,,,2,POINT (-97.1268743 33.221126)
4635977196,33.2255191,-97.1335699,,,2,POINT (-97.1335699 33.2255191)
4700063663,33.2067519,-97.1586493,,,2,POINT (-97.1586493 33.2067519)
4768085123,33.2144207,-97.1244673,,,2,POINT (-97.1244673 33.2144207)
4768085125,33.2132636,-97.1235658,,,2,POINT (-97.1235658 33.2132636)
4789323845,33.2062424,-97.1532235,,,2,POINT (-97.1532235 33.2062424)
